employee_id_hash,name,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg,psychological_score,drive_score,mental_strength_score,adaptability_score,collaboration_score,has_quick_assessment,holistic_score,score_alignment,leadership_potential,perf_beh_ratio,combined_score,score_difference,tenure_category,performance_level,behavioral_level,high_performer,gender_encoded,marital_status_encoded,is_permanent_encoded,performance_rating_encoded,tenure_category_encoded,performance_level_encoded,behavioral_level_encoded
b2319ff27723c50bff6a622aad0fb5d6,Hadi Sutanto,61,9,F,married,t,73.84,Average,0,74.5379,47.435,60.6,76.7,82.1,78.8,1,66.1274,0.993,66.1974,0.9906,74.1883,-0.6994,senior,medium,low,0,0,0,1,0,2,2,1
31f7503c34316a9d16aa0005c4ee4cd9,Rita Nasution,64,13,M,married,t,67.38,Average,0,56.5028,60.472,60.5,43.8,54.8,66.9,1,62.0448,0.8912,60.957,1.1925,61.9417,10.8779,veteran,low,low,0,1,0,1,0,3,1,1
aae1a189cd7c7ebf55d8d5bdea004e29,Hadi Putra,100,0,F,widow,t,94.54,Excellent,1,88.5655,85.533,82.0,81.9,90.4,100.0,1,90.0449,0.9403,89.4476,1.0674,91.552,5.9731,junior,high,medium,1,0,2,1,1,0,0,2
258f71cf4eea2a9e13cc4e5274afa068,Mega Tampubolon,60,3,F,married,t,79.02,Good,0,65.0734,66.533,62.5,55.7,70.1,72.1,1,71.0882,0.8606,69.6939,1.2143,72.0446,13.9423,mid,medium,low,0,0,0,1,2,1,2,1
4233aa8019f9f0120ba3998f74e65a6b,Suci Sitompul,61,5,F,married,t,89.46,Good,1,85.9876,80.033,92.9,87.1,81.2,82.8,1,85.5904,0.9653,85.2431,1.0404,87.724,3.4728,mid,high,medium,1,0,0,1,2,1,0,2
8d8d37f24f3b99d6fcac82a7d8e486bf,Agus Yuliana,91,2,M,married,t,24.86,Below Average,0,26.5184,29.306,27.8,13.4,24.8,40.0,1,26.691,0.9834,26.8569,0.9374,25.6887,-1.6593,junior,low,low,0,1,0,1,3,0,1,1
487bc9b9ff616f5f0fa53daddc21459e,Ahmad Tampubolon,79,4,M,married,t,100.0,Excellent,1,97.0166,100.0,98.0,90.1,100.0,100.0,1,99.105,0.9702,98.8066,1.0308,98.5083,2.9834,mid,high,high,1,1,0,1,1,1,0,0
c1f55e15e70a00ebfe606debd99b91ec,Sari Situmorang,74,2,F,single,t,68.7,Average,0,61.9613,51.677,72.4,57.7,47.7,70.1,1,61.5711,0.9326,60.8973,1.1087,65.3301,6.7376,junior,low,low,0,0,1,1,0,0,1,1
16aad16db5307c741eece5718e95974c,Siti Yuliana,80,11,M,widow,t,93.4,Excellent,0,78.5203,82.787,46.9,76.4,100.0,90.8,1,85.7523,0.8512,84.2643,1.1895,85.9605,14.8804,veteran,high,medium,1,1,2,1,1,3,0,2
f069196c44a95e426bf5df87a5c55a12,Indra Susanto,86,10,F,married,t,99.7,Excellent,0,85.1107,77.353,83.8,85.1,72.4,99.1,1,88.6183,0.8541,87.1595,1.1714,92.4045,14.5875,senior,high,medium,1,0,0,1,1,2,0,2
a7397e2be71e1b8e2a0ee0bbb459b205,Endang Manurung,108,6,M,single,t,50.93,Below Average,0,42.2313,24.732,39.1,45.3,29.0,55.5,1,40.4592,0.9131,39.5897,1.2059,46.5784,8.6941,senior,low,low,0,1,1,1,3,2,1,1
cdee2e461d5453a5031b3bdbccff0e73,Zainal Hutabarat,106,0,F,single,f,86.82,Good,0,67.8926,66.779,58.1,76.1,65.3,72.0,0,75.13,0.8107,73.2371,1.2788,77.357,18.9289,junior,high,low,1,0,1,0,2,0,0,1
7705248a86f1dc7ed380d1004158783d,Nina Sari,86,3,F,married,t,100.0,Excellent,1,88.2767,76.994,80.6,86.8,85.7,100.0,1,89.5812,0.8828,88.4089,1.1328,94.1384,11.7233,mid,high,medium,1,0,0,1,1,1,0,2
3d22ba42f12af0310a5779e0bc433874,Hadi Situmorang,102,0,M,single,t,69.9,Average,0,67.7581,60.16,70.1,61.2,79.9,59.9,1,66.335,0.9786,66.121,1.0316,68.8284,2.1406,junior,low,low,0,1,1,1,0,0,1,1
07b88daec49c7f30b6d9263848b66265,Fitri Utama,69,6,F,married,t,100.0,Excellent,1,80.786,76.191,84.6,81.4,77.4,79.8,1,87.0931,0.8079,85.1717,1.2378,90.393,19.214,senior,high,medium,1,0,0,1,1,2,0,2
fb6cedf7f91d6bb5e1a834950e14b4c1,Deni Yuliana,94,0,M,single,t,85.51,Good,0,50.517,39.597,66.1,34.8,52.5,48.7,1,61.2383,0.6501,57.7389,1.6927,68.0136,34.9933,junior,high,low,1,1,1,1,2,0,0,1
86750d218c270006ae0ce51ce9f6f2f9,Budi Setiawan,103,2,M,married,t,67.77,Average,1,63.2663,65.319,63.9,63.8,52.6,72.8,1,65.6818,0.955,65.2319,1.0711,65.5158,4.4989,junior,low,low,0,1,0,1,0,0,1,1
d7d0ddc058afd54e429eb514f2b734b9,Eko Utama,101,1,F,single,t,77.25,Good,0,70.8832,66.248,76.0,64.7,77.3,65.6,1,72.0411,0.9363,71.404,1.0899,74.0687,6.371,junior,medium,low,0,0,1,1,2,0,2,1
1965c8d8781f5268f781b7430217866f,Rita Pratama,98,5,M,married,t,92.64,Excellent,1,86.2652,51.879,83.1,87.4,86.6,88.0,1,78.5001,0.9362,77.8624,1.0739,89.4536,6.377,mid,high,medium,1,1,0,1,1,1,0,2
0573f51177a3d7545c507013d773c58f,Yanti Sutanto,78,6,F,married,f,100.0,Excellent,0,99.9963,91.31,100.0,100.0,100.0,100.0,0,97.3918,1.0,97.3915,1.0,99.9981,0.0037,senior,high,high,1,0,0,0,1,2,0,0
59ce631e3fb15ab0016ab22659dd8cf2,Joko Prasetyo,74,3,M,married,t,100.0,Excellent,1,95.0232,100.0,87.5,99.5,93.1,100.0,1,98.507,0.9502,98.0093,1.0524,97.5116,4.9768,mid,high,high,1,1,0,1,1,1,0,0
e7c513e6cbdc98b7957425aacc8a333f,Agus Harahap,69,5,F,single,t,52.64,Below Average,0,58.0073,58.695,54.2,51.9,64.0,61.9,1,56.0675,0.9463,56.604,0.9075,55.3247,-5.365,mid,low,low,0,0,1,1,3,1,1,1
1d11ecb5ff4da42d55c4ff881cbc1df1,Anita Sitompul,67,12,M,single,t,82.24,Good,0,66.7054,65.205,60.3,65.3,56.9,84.3,1,72.4693,0.8447,70.9158,1.2329,74.4728,15.5349,veteran,medium,low,0,1,1,1,2,3,2,1
6d8bb312890eceffadecf6492051fbb4,Umi Pratama,96,3,M,married,t,100.0,Excellent,0,85.5553,90.319,65.1,77.4,100.0,99.7,1,92.7624,0.8556,91.3179,1.1688,92.7776,14.4447,mid,high,medium,1,1,0,1,1,1,0,2
05f1f6f5ab69a8b7e4211b9318d80f3f,Lina Nugraha,69,6,F,married,t,33.68,Below Average,0,50.3002,31.493,31.3,59.5,55.4,54.9,0,38.0093,0.8338,39.6715,0.6695,41.9892,-16.6219,senior,low,low,0,0,0,1,3,2,1,1
adec1f2f943b242074d9e2b66f65c8cf,Wati Harahap,63,10,F,single,t,80.92,Good,0,67.4449,52.024,65.5,61.7,61.4,81.1,1,68.2099,0.8652,66.8621,1.1998,74.1838,13.4779,senior,medium,low,0,0,1,1,2,2,2,1
4a567e4d673a32c9871c92056a7faea6,Vina Saputra,66,0,F,married,f,63.85,Average,0,39.3277,36.57,40.3,43.2,37.7,36.1,1,48.3094,0.7548,45.8571,1.6236,51.5891,24.5229,junior,low,low,0,0,0,0,0,0,1,1
65f5a934d2b113692305a619cf205685,Rahmat Simanjuntak,90,4,M,married,t,57.3,Below Average,0,51.9556,62.39,31.1,49.5,70.1,57.1,0,57.2237,0.9466,56.6892,1.1029,54.6279,5.3446,mid,low,low,0,1,0,1,3,1,1,1
12692f3cb0b6f50683c6c66b68a2d813,Anita Sari,87,6,F,married,t,81.88,Good,1,79.0825,81.947,82.7,67.6,96.5,69.6,1,81.0592,0.9721,80.7798,1.0353,80.4793,2.7937,senior,medium,medium,0,0,0,1,2,2,2,2
422c2e693aa7a06295366c198e69b8c0,Rahmat Sinaga,67,4,F,married,f,100.0,Excellent,1,85.1818,90.875,87.4,76.1,77.2,100.0,1,92.8169,0.8518,91.3351,1.174,92.5909,14.8182,mid,high,medium,1,0,0,0,1,1,0,2
feee043263f7f787fda3bc9ea03f195b,Endang Wibowo,76,1,M,married,t,94.4,Excellent,0,80.9393,73.483,89.0,78.4,77.7,78.7,1,84.0878,0.8654,82.7414,1.1663,87.671,13.4635,junior,high,medium,1,1,0,1,1,0,0,2
11987d757e060b6900475c42aa248881,Novi Sutanto,81,7,M,married,t,96.87,Excellent,0,79.4675,79.804,86.1,78.6,71.4,81.7,1,86.5302,0.826,84.7897,1.219,88.1698,17.4045,senior,high,medium,1,1,0,1,1,2,0,2
19b98074ee7eeb468ab6307d100dcc50,Kartini Susanto,73,5,M,widow,t,71.63,Average,0,65.0226,70.117,49.4,62.8,54.6,93.3,1,69.1945,0.9339,68.5336,1.1016,68.3272,6.6094,mid,medium,low,0,1,2,1,0,1,2,1
da7c242ebab94d3248e86905d93562fc,Indra Putra,94,8,M,married,t,84.1,Good,0,69.5462,66.828,70.8,67.8,65.7,73.8,1,74.5517,0.8545,73.0965,1.2093,76.8225,14.5527,senior,medium,low,0,1,0,1,2,2,2,1
bb3f69e71dc138294d6ae2d69da9427f,Endang Tampubolon,99,5,M,married,t,62.86,Average,0,75.3536,53.577,67.8,75.6,89.5,68.5,1,63.8229,0.8751,65.0724,0.8342,69.1064,-12.4944,mid,low,medium,0,1,0,1,0,1,1,2
507cffb25d27b5ce7c2d0479a1d42003,Taufik Tampubolon,96,10,M,single,t,93.27,Excellent,1,85.5098,64.868,87.5,83.3,79.1,92.1,1,82.4222,0.9224,81.646,1.0908,89.3909,7.7623,senior,high,medium,1,1,1,1,1,2,0,2
c2badb8afdda85bade0e1eeab2c63186,Tri Prasetyo,83,8,F,married,t,83.23,Good,0,77.3214,74.491,73.4,72.0,86.3,77.5,1,78.8372,0.9409,78.246,1.0765,80.2774,5.912,senior,medium,medium,0,0,0,1,2,2,2,2
71213fc0173cbe50ab697b9079099c95,Eko Wijaya,65,0,M,single,t,89.85,Good,1,87.5847,68.322,97.7,71.2,90.9,90.5,1,82.7117,0.9774,82.4853,1.0259,88.7169,2.2643,junior,high,medium,1,1,1,1,2,0,0,2
e1af621b3bdef16f267b0de5e73da383,Bambang Situmorang,69,4,M,married,t,77.82,Good,0,50.5851,70.465,44.9,50.1,43.0,64.3,1,67.4431,0.7276,64.7196,1.5384,64.2027,27.2352,mid,medium,low,0,1,0,1,2,1,2,1
818729afa2797ee9e19f5adb52b3a442,Novi Wibowo,98,0,M,married,t,64.62,Average,0,52.8783,56.806,57.7,45.6,38.3,69.9,1,58.7514,0.8826,57.5776,1.222,58.7469,11.7371,junior,low,low,0,1,0,1,0,0,1,1
5e8a9b2378227d90ebf905a73aa49870,Dewi Situmorang,81,3,M,single,t,87.47,Good,0,63.4488,60.721,55.9,48.3,71.8,77.8,1,72.2379,0.7598,69.836,1.3786,75.4583,24.0191,mid,high,low,1,1,1,1,2,1,0,1
ca5ae47c8ae72250d9b47d1f3e916f99,Indra Pratama,108,5,F,single,t,55.37,Below Average,0,65.8394,57.041,62.6,57.2,71.8,71.7,1,59.0114,0.8953,60.0585,0.841,60.6039,-10.471,mid,low,low,0,0,1,1,3,1,1,1
d2bd335e1d0ed2238cbc3dddce7d8be8,Maya Purnama,83,5,M,single,t,100.0,Excellent,0,99.9209,98.063,100.0,100.0,99.7,100.0,1,99.3951,0.9992,99.3872,1.0008,99.9604,0.0791,mid,high,high,1,1,1,1,1,1,0,0
1913d9e131d3ce719bba6065a8c00ff8,Fajar Situmorang,100,6,M,married,t,100.0,Excellent,1,96.006,94.0,84.0,100.0,100.0,100.0,1,97.0018,0.9601,96.6024,1.0416,98.003,3.994,senior,high,high,1,1,0,1,1,2,0,0
2b114a6650cccd3b60238157ae9a6300,Ratna Putra,97,6,F,single,f,58.13,Below Average,0,45.6264,51.388,49.9,37.7,45.7,49.2,1,52.3555,0.875,51.1054,1.274,51.877,12.5011,senior,low,low,0,0,1,0,3,2,1,1
89a767c01b54c149f02eed6502d05e8e,Agus Tampubolon,79,8,M,single,f,80.88,Good,0,58.0837,71.142,53.3,69.5,43.0,66.6,1,71.1198,0.772,68.8401,1.3925,69.482,22.7967,senior,medium,low,0,1,1,0,2,2,2,1
3c065a7f1fc3af169c0d3841b3fc5943,Putri Hutabarat,75,2,F,married,t,100.0,Excellent,1,98.3446,100.0,93.4,100.0,100.0,100.0,1,99.5034,0.9834,99.3378,1.0168,99.1723,1.6554,junior,high,high,1,0,0,1,1,0,0,0
e5fb60c070ae31b7669daac1fd59f557,Sari Putra,91,7,M,married,t,97.86,Excellent,1,77.4091,71.072,75.0,70.7,88.4,75.6,1,83.6896,0.7955,81.6442,1.2642,87.6362,20.4542,senior,high,medium,1,1,0,1,1,2,0,2
07c684ecb65e8d988cfed8e93c74b27f,Maya Situmorang,71,1,M,single,t,56.4,Below Average,0,73.8898,67.817,78.2,69.7,70.7,76.9,0,65.0726,0.8251,66.8214,0.7633,65.1455,-17.4886,junior,low,low,0,1,1,1,3,0,1,1
bb0636be6a873e92b9658ce42061b206,Siti Hutabarat,89,4,M,single,t,74.2,Average,0,59.9121,72.457,51.5,52.4,69.5,66.3,1,69.3926,0.8571,67.9634,1.2386,67.0583,14.2923,mid,medium,low,0,1,1,1,0,1,2,1
a7ed835c01c176410ba7c4d8b1032583,Deni Manurung,98,4,O,married,t,66.66,Average,0,79.7545,69.416,70.7,74.1,80.2,94.1,1,71.4172,0.8691,72.7262,0.8359,73.2097,-13.0896,mid,low,medium,0,0,0,1,0,1,1,2
0869be4d0703e309ce7d05bc088f871a,Widya Setiawan,95,2,F,single,t,71.9,Average,0,64.6569,53.549,73.5,59.5,48.1,77.5,1,64.2201,0.9276,63.4962,1.112,68.2764,7.239,junior,medium,low,0,0,1,1,0,0,2,1
0aff07b55b164819b1816809d10fab34,Yanti Prasetyo,77,4,F,married,t,92.56,Excellent,1,84.7636,93.65,66.5,100.0,80.7,91.8,1,90.5483,0.922,89.7686,1.092,88.6621,7.797,mid,high,medium,1,0,0,1,1,1,0,2
17c78d4d14cbe988478196b7a2ac48c1,Mega Sinaga,104,1,M,single,t,63.6,Average,0,58.7178,75.893,42.0,76.4,56.4,60.1,1,65.8236,0.9512,65.3353,1.0832,61.1594,4.8833,junior,low,low,0,1,1,1,0,0,1,1
aec9bcd8ca309b180b00c285f93657b4,Anita Permana,89,0,F,married,t,69.11,Average,1,77.4503,62.533,72.6,78.7,77.2,81.3,1,69.6374,0.9166,70.4718,0.8923,73.2782,-8.3443,junior,low,medium,0,0,0,1,0,0,1,2
4f53842fe50ea7415cbec5dd723f9655,Hendra Saputra,60,3,F,single,t,84.05,Good,0,76.72,68.555,69.2,68.6,86.1,83.0,1,77.2032,0.9267,76.4701,1.0956,80.3858,7.3318,mid,medium,medium,0,0,1,1,2,1,2,2
305cccd4f4c56c606c6e84eecb485279,Fitri Nasution,85,4,M,married,t,67.49,Average,0,72.061,64.624,53.3,87.3,75.7,72.0,1,67.9998,0.9542,68.4573,0.9365,69.7735,-4.5752,mid,low,low,0,1,0,1,0,1,1,1
5f9cf7403fb74588248639234c6337bd,Novi Hutabarat,61,5,O,married,t,72.26,Average,0,86.2017,74.842,93.9,77.6,93.5,79.8,1,77.2179,0.8606,78.6118,0.8383,79.2319,-13.9396,mid,medium,medium,0,0,0,1,0,1,2,2
dc51558427304a42ffb81df2d2fec295,Widya Harahap,100,0,M,married,t,86.37,Good,1,80.7124,68.018,70.8,94.7,84.2,73.2,1,79.1656,0.9435,78.6002,1.07,83.5393,5.6538,junior,high,medium,1,1,0,1,2,0,0,2
5c84f63f55c6838d568e5c7fb01a4436,Irwan Yuliana,78,9,F,married,t,90.63,Excellent,0,89.9784,100.0,84.3,88.5,100.0,87.1,1,93.2452,0.9935,93.1801,1.0072,90.3038,0.6507,senior,high,medium,1,0,0,1,1,2,0,2
199d238489f45d408823faf424d6bbf8,Yuni Pratama,97,3,F,single,t,100.0,Excellent,1,98.2428,85.884,98.8,94.2,100.0,100.0,1,95.2381,0.9824,95.0624,1.0179,99.1214,1.7572,mid,high,high,1,0,1,1,1,1,0,0
41969f84efdb2be4dc8f5c7c8817b2b3,Joko Wijaya,78,4,M,married,t,85.3,Good,1,98.6162,82.726,99.0,97.7,100.0,97.8,1,88.5223,0.8668,89.854,0.865,91.9575,-13.3174,mid,high,high,1,1,0,1,2,1,0,0
70c64234b485d2bfb66b56d0215c76c9,Hendra Hutabarat,76,4,M,single,t,64.99,Average,0,88.8245,84.583,93.5,91.7,79.8,90.3,1,78.017,0.7616,80.4008,0.7316,76.9057,-23.8375,mid,low,medium,0,1,1,1,0,1,1,2
49a6089bfbe944850f9c1882843b1792,Mega Setiawan,89,3,F,married,t,68.48,Average,0,70.7719,64.18,70.0,82.7,41.3,89.1,1,67.8795,0.9771,68.1082,0.9677,69.6283,-2.2872,mid,low,low,0,0,0,1,0,1,1,1
f74a9b94ef77b3a6d6548e29f575b106,Joko Hutabarat,81,5,F,married,t,50.47,Below Average,0,53.5038,78.538,45.9,59.3,51.1,57.7,1,59.7987,0.9696,60.1026,0.9432,51.9845,-3.0386,mid,low,low,0,0,0,1,3,1,1,1
566448b394f509cfae0992848ecbd60a,Adi Yuliana,86,3,M,married,t,99.38,Excellent,0,82.5321,71.502,77.4,86.5,74.7,91.5,0,85.9643,0.8315,84.279,1.2042,90.9584,16.8526,mid,high,medium,1,1,0,1,1,1,0,2
9af3a1620e908eff0b0158cbb98651b5,Hendra Purnama,72,0,M,married,t,94.93,Excellent,1,76.6245,81.327,70.0,76.8,76.6,83.1,1,85.3576,0.8169,83.527,1.2389,85.7776,18.3063,junior,high,medium,1,1,0,1,1,0,0,2
bed198238b524668617e4ebac2e9238e,Widya Sari,103,9,F,widow,t,61.57,Average,0,68.2835,51.065,63.9,58.2,87.5,63.5,1,60.4314,0.9328,61.103,0.9016,64.9253,-6.7163,senior,low,low,0,0,2,1,0,2,1,1
2943c3db2cfa4192769be33a5d4d440e,Indra Yuliana,67,8,M,married,t,92.99,Excellent,0,76.0376,100.0,100.0,64.0,73.4,66.8,1,90.0065,0.8305,88.3114,1.2229,84.5128,16.9504,senior,high,medium,1,1,0,1,1,2,0,2
1f687b5e489be28e91531bb5be9f9af3,Citra Hutabarat,61,1,M,married,t,54.64,Below Average,0,58.4085,66.056,58.1,39.6,56.0,79.8,1,59.1968,0.9624,59.5733,0.9355,56.5261,-3.7648,junior,low,low,0,1,0,1,3,0,1,1
03ab69252a1c80c9a0cdd140b9f0b447,Mega Sutanto,74,4,M,single,t,51.87,Below Average,0,46.7642,31.816,62.4,41.5,35.9,47.3,1,44.3238,0.9489,43.8128,1.1093,49.3192,5.1099,mid,low,low,0,1,1,1,3,1,1,1
0fb42062467e0275b0bfd336855bfeb6,Vina Sitompul,65,0,M,widow,t,55.58,Below Average,0,56.722,54.672,51.2,49.9,64.1,61.7,1,55.6521,0.9886,55.7658,0.9799,56.1532,-1.1375,junior,low,low,0,1,2,1,3,0,1,1
0d0ab88cd9711a03227c33d18df318ca,Tri Wijaya,71,8,M,married,t,95.51,Excellent,1,76.3153,89.483,79.4,54.9,83.6,87.3,1,87.9437,0.808,86.0241,1.2515,85.913,19.1954,senior,high,medium,1,1,0,1,1,2,0,2
fac07803091a0cb6e45fa2946f93d81c,Bambang Prasetyo,82,4,F,married,t,66.58,Average,0,70.7934,70.676,72.1,58.8,78.1,74.2,1,69.0738,0.9579,69.4949,0.9405,68.6879,-4.2109,mid,low,low,0,0,0,1,0,1,1,1
20b4160efc0e1554a509bbb87a087fe3,Zainal Tampubolon,92,3,F,single,t,93.8,Excellent,0,70.1408,72.526,50.8,76.0,63.8,89.9,1,80.3206,0.7634,77.9545,1.3373,81.9709,23.6603,mid,high,low,1,0,1,1,1,1,0,1
8d57807ff69f132705f4e520adfd003c,Deni Tampubolon,65,7,M,married,t,91.4,Excellent,0,68.7155,75.108,65.4,62.8,68.7,78.0,1,79.7077,0.7731,77.4391,1.3301,80.0584,22.6858,senior,high,low,1,1,0,1,1,2,0,1
fa7b280a49906332a4cc515ddefc5fff,Rini Sitompul,63,3,F,married,t,86.41,Good,1,75.3669,85.292,72.9,43.8,86.6,98.2,1,82.76,0.8896,81.6561,1.1465,80.8864,11.039,mid,high,medium,1,0,0,1,2,1,0,2
e54dd97c1934a6b7ec9f22ed69622622,Andi Purnama,96,7,F,married,t,25.98,Below Average,0,6.5698,3.201,3.5,10.0,8.1,4.8,1,13.3243,0.8059,11.383,3.9549,16.2764,19.4131,senior,low,low,0,0,0,1,3,2,1,1
3333901940a4d8246ea327f182122be7,Mega Sinaga,104,4,M,married,t,82.68,Good,0,73.8712,72.658,67.8,69.8,81.8,76.1,0,77.0312,0.9119,76.1502,1.1193,78.2761,8.8097,mid,medium,low,0,1,0,1,2,1,2,1
19fd5ee39b242f71c50dc703ab36bbfa,Deni Yuliana,62,6,M,married,f,93.78,Excellent,0,75.017,60.19,79.5,100.0,51.0,69.6,1,78.0739,0.8124,76.1976,1.2501,84.3984,18.7627,senior,high,medium,1,1,0,0,1,2,0,2
49c4b826cc376218ffd6cc9f5ffb2087,Maya Rahayu,69,3,M,widow,f,85.98,Good,0,77.9194,84.251,64.4,74.1,81.5,91.6,1,83.0423,0.9194,82.2364,1.1034,81.9487,8.0587,mid,high,medium,1,1,2,0,2,1,0,2
a268a372f3907927807414df6c6ee9aa,Taufik Hutabarat,66,0,M,married,t,61.68,Average,0,66.9032,67.013,62.5,76.4,62.1,66.5,1,64.8474,0.9478,65.3696,0.9219,64.2921,-5.2221,junior,low,low,0,1,0,1,0,0,1,1
bbeb1a487d6e7f51b1dff0edf2251c24,Bambang Yuliana,60,4,M,widow,t,40.86,Below Average,0,29.2671,45.623,25.1,40.0,16.1,35.8,1,38.8128,0.884,37.653,1.3963,35.0657,11.5973,mid,low,low,0,1,2,1,3,1,1,1
e0913dfa87746b539b33c2a06e0bf99c,Hadi Harahap,75,2,M,married,f,56.5,Below Average,0,64.5184,46.089,63.0,69.5,55.1,70.4,1,55.781,0.9198,56.5832,0.8757,60.5078,-8.0212,junior,low,low,0,1,0,0,3,0,1,1
252c6594612014aadb21132b9219f365,Rahmat Utama,69,6,M,single,t,60.29,Average,0,47.7376,65.282,65.5,50.4,38.8,36.3,1,58.0201,0.8745,56.7653,1.2628,54.0115,12.5478,senior,low,low,0,1,1,1,0,2,1,1
6cf6ed2663c6358cc53bdc75d6b87f65,Suci Nasution,75,5,M,married,f,96.92,Excellent,1,85.8664,97.545,94.0,100.0,59.5,90.0,1,93.7899,0.8895,92.6849,1.1287,91.3912,11.0497,mid,high,medium,1,1,0,0,1,1,0,2
a6d6b0ff35985f4a4f015d74d58d286e,Fajar Rahayu,75,10,F,married,t,68.41,Average,0,55.1696,54.396,56.5,46.0,74.5,43.8,1,60.2343,0.8676,58.9101,1.24,61.7906,13.2421,senior,low,low,0,0,0,1,0,2,1,1
5aea4e00f43320e162765abc94fc3a67,Mega Hutabarat,109,5,M,married,t,77.88,Good,1,68.2052,63.301,46.7,73.9,82.0,70.1,0,70.6039,0.9033,69.6365,1.1418,73.0425,9.6746,mid,medium,low,0,1,0,1,2,1,2,1
bda0332d9a507a71593f80886029d6d9,Yudi Sitompul,68,0,F,married,t,50.67,Below Average,0,40.5298,58.795,55.9,37.2,33.7,35.3,1,50.0662,0.8986,49.0519,1.2502,45.6009,10.1423,junior,low,low,0,0,0,1,3,0,1,1
a7f33c42a7be1f1ec7bd3febab068a73,Ahmad Sitompul,103,1,F,married,t,57.88,Below Average,0,76.8409,68.282,66.8,77.4,93.0,70.2,1,66.6869,0.8103,68.5835,0.7532,67.358,-18.9658,junior,low,medium,0,0,0,1,3,0,1,2
a744c9a5643038b840bc125765867263,Rizki Saputra,60,10,M,single,t,76.06,Good,1,81.76,82.863,58.7,89.8,80.9,97.7,1,79.8123,0.943,80.3819,0.9303,78.9117,-5.6965,senior,medium,medium,0,1,1,1,2,2,2,2
3ac2a15230964f246d426b13c53733d0,Widya Manurung,97,5,F,widow,t,44.57,Below Average,0,47.0678,48.69,45.2,49.3,30.7,63.1,1,46.5551,0.975,46.8049,0.9469,45.8184,-2.4989,mid,low,low,0,0,2,1,3,1,1,1
1d922de480cbc658a74677ad89338cf3,Fajar Permana,108,9,F,married,t,49.87,Below Average,1,55.0945,52.514,51.8,47.3,60.7,60.6,0,52.2315,0.9478,52.7537,0.9052,52.4833,-5.2223,senior,low,low,0,0,0,1,3,2,1,1
0327f103b15639e9226e17566daf8d81,Sri Sitompul,87,1,F,single,f,62.91,Average,0,54.0258,39.906,62.7,46.7,43.9,62.9,1,53.3428,0.9112,52.4545,1.1644,58.467,8.8823,junior,low,low,0,0,1,0,0,0,1,1
d26eb8d64b3229e67af0b8e67206dcda,Citra Simanjuntak,63,9,M,single,t,83.84,Good,0,66.1744,62.598,80.2,48.9,71.3,64.3,1,72.1679,0.8233,70.4013,1.267,75.0073,17.6658,senior,medium,low,0,1,1,1,2,2,2,1
6148110a8031921cf4ce5a53c3ee374d,Ahmad Susanto,85,4,F,married,t,100.0,Excellent,1,93.8423,80.661,100.0,100.0,91.2,84.2,1,92.3511,0.9384,91.7354,1.0656,96.9212,6.1577,mid,high,high,1,0,0,1,1,1,0,0
6ef719b250c7e470e7f24ea47f3f52fe,Eko Harahap,91,4,M,single,t,77.49,Good,0,68.966,61.582,66.0,67.5,80.4,62.0,1,70.1618,0.9147,69.309,1.1237,73.2299,8.5277,mid,medium,low,0,1,1,1,2,1,2,1
80647a39074b07efac313670039b78af,Kartini Manurung,82,11,M,married,t,80.64,Good,0,84.3489,79.526,100.0,78.7,61.8,96.9,1,81.4194,0.9629,81.7901,0.9561,82.4954,-3.7069,veteran,medium,medium,0,1,0,1,2,3,2,2
3dc0250268724e8606f6d0084e4f4535,Sari Prasetyo,92,2,M,single,t,81.06,Good,0,85.7011,100.0,100.0,94.7,75.5,72.6,1,88.1335,0.9536,88.5978,0.9458,83.3795,-4.6431,junior,medium,medium,0,1,1,1,2,0,2,2
ac5e39f252f54e28f0fcee9b9f99aeaa,Maya Purnama,68,1,M,married,t,74.0,Average,0,79.4392,54.615,87.8,72.8,75.9,81.2,1,69.8171,0.9456,70.3609,0.9316,76.7205,-5.4374,junior,medium,medium,0,1,0,1,0,0,2,2
cf6714a929f52aceb4437137224a54d7,Siti Simanjuntak,77,9,F,married,f,98.37,Excellent,1,81.2583,77.44,84.0,72.3,75.1,93.6,1,86.959,0.8288,85.2475,1.2106,89.8161,17.1155,senior,high,medium,1,0,0,0,1,2,0,2
304582f592fd09bca944a532ecf8757a,Rahmat Yuliana,72,9,F,single,t,95.68,Excellent,0,69.2961,68.382,66.7,62.6,76.0,71.9,1,79.5736,0.7362,76.9356,1.3807,82.4857,26.3792,senior,high,low,1,0,1,1,1,2,0,1
76bd81e2dc4f0330f73318abfb08f57b,Sri Setiawan,62,9,F,married,t,71.36,Average,0,72.1514,63.829,70.8,67.4,80.6,69.8,1,69.3389,0.9921,69.4178,0.9891,71.7567,-0.7893,senior,medium,low,0,0,0,1,0,2,2,1
812b15b477369f3e36450df5e80ddbfe,Sari Wijaya,109,1,M,married,t,88.54,Good,0,83.355,75.855,86.4,71.4,99.4,76.2,1,83.1784,0.9482,82.66,1.0622,85.9467,5.1835,junior,high,medium,1,1,0,1,2,0,0,2
